angle,sun,absorber,aux,position,intercept_factor
208.0,1953.86,508.00359999999995,1484.9335999999998,0.304,0.34210526315789475
208.0,1953.86,468.92639999999994,1328.6247999999998,0.246,0.35294117647058826
208.0,1953.86,117.23159999999999,1055.0844,0.034,0.1111111111111111
208.0,1953.86,410.31059999999997,1289.5475999999999,0.254,0.3181818181818182
208.0,1953.86,175.8474,1367.702,0.229,0.12857142857142856
208.0,1953.86,117.23159999999999,1289.5475999999999,0.465,0.09090909090909091
208.0,1953.86,371.23339999999996,1406.7792,0.33,0.2638888888888889
208.0,1953.86,136.7702,1465.395,0.088,0.09333333333333332
208.0,1953.86,156.3088,1524.0108,0.143,0.10256410256410256
208.0,1953.86,429.8492,1328.6247999999998,0.402,0.3235294117647059
208.0,1953.86,78.1544,1426.3177999999998,0.182,0.05479452054794521
208.0,1953.86,214.9246,1230.9317999999998,0.357,0.17460317460317462
208.0,1953.86,273.5404,1426.3177999999998,0.325,0.19178082191780824
208.0,1953.86,429.8492,1211.3932,0.282,0.3548387096774194
208.0,1953.86,58.61579999999999,1270.009,0.135,0.04615384615384615
208.0,1953.86,332.15619999999996,1270.009,0.309,0.2615384615384615
208.0,1953.86,312.6176,1152.7774,0.391,0.2711864406779661
208.0,1953.86,390.772,1348.1634,0.287,0.2898550724637681
208.0,1953.86,39.0772,1348.1634,0.191,0.028985507246376812
208.0,1953.86,39.0772,1426.3177999999998,0.17,0.027397260273972605
208.0,1953.86,156.3088,1270.009,0.35,0.12307692307692307
208.0,1953.86,136.7702,1270.009,0.222,0.10769230769230768
208.0,1953.86,117.23159999999999,1328.6247999999998,0.156,0.08823529411764706
208.0,1953.86,117.23159999999999,1230.9317999999998,0.209,0.09523809523809523
208.0,1953.86,371.23339999999996,1367.702,0.32,0.2714285714285714
208.0,1953.86,312.6176,1270.009,0.385,0.24615384615384614
208.0,1953.86,449.38779999999997,1445.8564,0.275,0.3108108108108108
208.0,1953.86,39.0772,1074.623,0.125,0.03636363636363636
208.0,1953.86,39.0772,1387.2405999999999,0.186,0.028169014084507043
208.0,1953.86,410.31059999999997,1328.6247999999998,0.272,0.3088235294117647
208.0,1953.86,117.23159999999999,1387.2405999999999,0.457,0.08450704225352113
208.0,1953.86,117.23159999999999,1426.3177999999998,0.427,0.0821917808219178
208.0,1953.86,58.61579999999999,1328.6247999999998,0.164,0.04411764705882353
208.0,1953.86,58.61579999999999,1387.2405999999999,0.124,0.04225352112676056
208.0,1953.86,78.1544,1348.1634,0.456,0.057971014492753624
208.0,1953.86,234.46319999999997,1250.4704,0.404,0.1875
208.0,1953.86,19.5386,1309.0862,0.207,0.014925373134328358
208.0,1953.86,117.23159999999999,1387.2405999999999,0.153,0.08450704225352113
208.0,1953.86,273.5404,1406.7792,0.321,0.19444444444444445
208.0,1953.86,19.5386,1387.2405999999999,0.127,0.014084507042253521
208.0,1953.86,78.1544,1309.0862,0.16,0.05970149253731343
208.0,1953.86,254.00179999999997,1328.6247999999998,0.053,0.1911764705882353
208.0,1953.86,19.5386,1309.0862,0.116,0.014925373134328358
208.0,1953.86,19.5386,1289.5475999999999,0.154,0.015151515151515152
208.0,1953.86,586.158,1484.9335999999998,0.276,0.3947368421052632
208.0,1953.86,390.772,1309.0862,0.349,0.2985074626865672
208.0,1953.86,273.5404,1367.702,0.046,0.19999999999999998
208.0,1953.86,332.15619999999996,1328.6247999999998,0.372,0.25
208.0,1953.86,351.6948,1426.3177999999998,0.401,0.24657534246575344
208.0,1953.86,117.23159999999999,1426.3177999999998,0.455,0.0821917808219178
208.0,1953.86,0.0,1328.6247999999998,0.161,0.0
208.0,1953.86,214.9246,1387.2405999999999,0.428,0.15492957746478875
208.0,1953.86,136.7702,1309.0862,0.452,0.1044776119402985
208.0,1953.86,214.9246,1445.8564,0.406,0.14864864864864866
208.0,1953.86,332.15619999999996,1289.5475999999999,0.042,0.25757575757575757
208.0,1953.86,390.772,1426.3177999999998,0.266,0.27397260273972607
208.0,1953.86,58.61579999999999,1250.4704,0.183,0.046875
208.0,1953.86,136.7702,1191.8546,0.224,0.11475409836065574
208.0,1953.86,332.15619999999996,1348.1634,0.292,0.24637681159420288
208.0,1953.86,136.7702,1445.8564,0.421,0.0945945945945946
208.0,1953.86,78.1544,1250.4704,0.184,0.0625
208.0,1953.86,214.9246,1445.8564,0.052,0.14864864864864866
208.0,1953.86,234.46319999999997,1270.009,0.232,0.1846153846153846
208.0,1953.86,97.693,1309.0862,0.446,0.0746268656716418
208.0,1953.86,0.0,1328.6247999999998,0.151,0.0
208.0,1953.86,39.0772,1348.1634,0.423,0.028985507246376812
208.0,1953.86,351.6948,1348.1634,0.297,0.2608695652173913
208.0,1953.86,214.9246,1348.1634,0.373,0.15942028985507248
208.0,1953.86,117.23159999999999,1524.0108,0.444,0.07692307692307691
208.0,1953.86,97.693,1426.3177999999998,0.162,0.06849315068493152
208.0,1953.86,371.23339999999996,1465.395,0.047,0.2533333333333333
208.0,1953.86,175.8474,1406.7792,0.045,0.125
208.0,1953.86,58.61579999999999,1309.0862,0.093,0.04477611940298507
208.0,1953.86,293.079,1270.009,0.291,0.23076923076923078
208.0,1953.86,97.693,1426.3177999999998,0.118,0.06849315068493152
208.0,1953.86,19.5386,1270.009,0.208,0.015384615384615384
208.0,1953.86,234.46319999999997,1250.4704,0.296,0.1875
208.0,1953.86,254.00179999999997,1348.1634,0.383,0.18840579710144928
208.0,1953.86,78.1544,1328.6247999999998,0.202,0.05882352941176471
208.0,1953.86,195.386,1270.009,0.226,0.15384615384615385
208.0,1953.86,58.61579999999999,1406.7792,0.099,0.041666666666666664
208.0,1953.86,0.0,1406.7792,0.1,0.0
208.0,1953.86,293.079,1328.6247999999998,0.348,0.2205882352941177
208.0,1953.86,273.5404,1328.6247999999998,0.055,0.2058823529411765
208.0,1953.86,234.46319999999997,1270.009,0.375,0.1846153846153846
208.0,1953.86,58.61579999999999,1230.9317999999998,0.126,0.047619047619047616
208.0,1953.86,136.7702,1328.6247999999998,0.078,0.10294117647058824
208.0,1953.86,527.5422,1406.7792,0.263,0.375
208.0,1953.86,410.31059999999997,1426.3177999999998,0.267,0.28767123287671237
208.0,1953.86,234.46319999999997,1348.1634,0.314,0.17391304347826086
208.0,1953.86,136.7702,1348.1634,0.447,0.10144927536231883
208.0,1953.86,39.0772,1289.5475999999999,0.094,0.030303030303030304
208.0,1953.86,273.5404,1328.6247999999998,0.234,0.2058823529411765
208.0,1953.86,78.1544,1270.009,0.201,0.061538461538461535
208.0,1953.86,293.079,1348.1634,0.336,0.2173913043478261
208.0,1953.86,117.23159999999999,1309.0862,0.454,0.08955223880597014
208.0,1953.86,351.6948,1309.0862,0.265,0.26865671641791045
208.0,1953.86,371.23339999999996,1387.2405999999999,0.043,0.2676056338028169
208.0,1953.86,468.92639999999994,1328.6247999999998,0.274,0.35294117647058826
208.0,1953.86,293.079,1309.0862,0.338,0.22388059701492538
208.0,1953.86,351.6948,1426.3177999999998,0.235,0.24657534246575344
208.0,1953.86,273.5404,1406.7792,0.237,0.19444444444444445
208.0,1953.86,156.3088,1309.0862,0.347,0.11940298507462686
208.0,1953.86,214.9246,1113.7002,0.405,0.19298245614035087
208.0,1953.86,97.693,1367.702,0.098,0.07142857142857142
208.0,1953.86,214.9246,1328.6247999999998,0.424,0.16176470588235295
208.0,1953.86,78.1544,1230.9317999999998,0.115,0.0634920634920635
208.0,1953.86,156.3088,1191.8546,0.054,0.13114754098360656
208.0,1953.86,175.8474,1191.8546,0.077,0.14754098360655737
208.0,1953.86,195.386,1387.2405999999999,0.429,0.14084507042253522
208.0,1953.86,39.0772,1191.8546,0.185,0.03278688524590164
208.0,1953.86,351.6948,1367.702,0.293,0.2571428571428571
208.0,1953.86,214.9246,1504.4722,0.056,0.14285714285714285
208.0,1953.86,332.15619999999996,1426.3177999999998,0.227,0.2328767123287671
208.0,1953.86,273.5404,1211.3932,0.344,0.22580645161290322
208.0,1953.86,214.9246,1270.009,0.384,0.16923076923076924
208.0,1953.86,78.1544,1328.6247999999998,0.117,0.05882352941176471
208.0,1953.86,293.079,1367.702,0.072,0.2142857142857143
208.0,1953.86,312.6176,1348.1634,0.238,0.2318840579710145
208.0,1953.86,214.9246,1309.0862,0.076,0.16417910447761194
208.0,1953.86,117.23159999999999,1191.8546,0.445,0.09836065573770492
208.0,1953.86,410.31059999999997,1406.7792,0.262,0.29166666666666663
208.0,1953.86,39.0772,1230.9317999999998,0.114,0.03174603174603175
208.0,1953.86,429.8492,1426.3177999999998,0.044,0.30136986301369867
208.0,1953.86,332.15619999999996,1270.009,0.236,0.2615384615384615
208.0,1953.86,312.6176,1348.1634,0.315,0.2318840579710145
208.0,1953.86,19.5386,1250.4704,0.122,0.015625
208.0,1953.86,273.5404,1367.702,0.4,0.19999999999999998
208.0,1953.86,468.92639999999994,1289.5475999999999,0.264,0.36363636363636365
208.0,1953.86,78.1544,1191.8546,0.163,0.06557377049180328
208.0,1953.86,117.23159999999999,1270.009,0.15,0.0923076923076923
208.0,1953.86,234.46319999999997,1270.009,0.337,0.1846153846153846
208.0,1953.86,97.693,1250.4704,0.443,0.078125
208.0,1953.86,136.7702,1309.0862,0.179,0.1044776119402985
208.0,1953.86,39.0772,1211.3932,0.155,0.03225806451612903
208.0,1953.86,293.079,1250.4704,0.233,0.23437500000000003
208.0,1953.86,175.8474,1270.009,0.382,0.13846153846153844
208.0,1953.86,214.9246,1348.1634,0.07,0.15942028985507248
208.0,1953.86,58.61579999999999,1387.2405999999999,0.2,0.04225352112676056
208.0,1953.86,312.6176,1250.4704,0.374,0.25
208.0,1953.86,234.46319999999997,1309.0862,0.071,0.1791044776119403
208.0,1953.86,254.00179999999997,1270.009,0.377,0.19999999999999998
208.0,1953.86,117.23159999999999,1465.395,0.178,0.07999999999999999
208.0,1953.86,58.61579999999999,1270.009,0.095,0.04615384615384615
208.0,1953.86,39.0772,1094.1616,0.203,0.03571428571428571
208.0,1953.86,58.61579999999999,1348.1634,0.453,0.043478260869565216
208.0,1953.86,214.9246,1328.6247999999998,0.422,0.16176470588235295
208.0,1953.86,254.00179999999997,1406.7792,0.298,0.18055555555555555
208.0,1953.86,351.6948,1406.7792,0.346,0.25
208.0,1953.86,214.9246,1211.3932,0.225,0.1774193548387097
208.0,1953.86,429.8492,1543.5493999999999,0.273,0.2784810126582279
208.0,1953.86,58.61579999999999,1504.4722,0.18,0.03896103896103896
208.0,1953.86,293.079,1289.5475999999999,0.316,0.2272727272727273
208.0,1953.86,78.1544,1367.702,0.152,0.05714285714285714
208.0,1953.86,214.9246,1348.1634,0.345,0.15942028985507248
208.0,1953.86,175.8474,1328.6247999999998,0.376,0.1323529411764706
208.0,1953.86,214.9246,1289.5475999999999,0.339,0.16666666666666669
208.0,1953.86,312.6176,1250.4704,0.299,0.25
208.0,1953.86,175.8474,1328.6247999999998,0.407,0.1323529411764706
208.0,1953.86,293.079,1230.9317999999998,0.399,0.23809523809523814
209.0,1953.12,214.84319999999997,1152.3408,0.071,0.18644067796610167
209.0,1953.12,58.593599999999995,1328.1216,0.109,0.044117647058823525
209.0,1953.12,58.593599999999995,1249.9968,0.119,0.046875
209.0,1953.12,488.28,1230.4656,0.287,0.3968253968253968
209.0,1953.12,390.62399999999997,1445.3087999999998,0.255,0.2702702702702703
209.0,1953.12,117.18719999999999,1367.184,0.134,0.08571428571428572
209.0,1953.12,175.7808,1308.5903999999998,0.244,0.13432835820895525
209.0,1953.12,273.43679999999995,1464.84,0.428,0.18666666666666665
209.0,1953.12,195.31199999999998,1308.5903999999998,0.391,0.1492537313432836
209.0,1953.12,292.96799999999996,1386.7151999999999,0.265,0.2112676056338028
209.0,1953.12,273.43679999999995,1230.4656,0.035,0.22222222222222218
209.0,1953.12,58.593599999999995,1542.9648,0.135,0.03797468354430379
209.0,1953.12,273.43679999999995,1289.0592,0.047,0.2121212121212121
209.0,1953.12,214.84319999999997,1328.1216,0.411,0.16176470588235292
209.0,1953.12,39.0624,1406.2464,0.19,0.027777777777777776
209.0,1953.12,175.7808,1113.2784,0.282,0.15789473684210528
209.0,1953.12,546.8735999999999,1367.184,0.281,0.3999999999999999
209.0,1953.12,175.7808,1171.8719999999998,0.034,0.15000000000000002
209.0,1953.12,312.4992,1289.0592,0.309,0.24242424242424243
209.0,1953.12,253.9056,1367.184,0.315,0.18571428571428572
209.0,1953.12,58.593599999999995,1210.9343999999999,0.196,0.04838709677419355
209.0,1953.12,292.96799999999996,1425.7776,0.346,0.2054794520547945
209.0,1953.12,351.5616,1328.1216,0.364,0.2647058823529412
209.0,1953.12,156.2496,1406.2464,0.416,0.1111111111111111
209.0,1953.12,58.593599999999995,1269.5279999999998,0.062,0.046153846153846156
209.0,1953.12,97.65599999999999,1386.7151999999999,0.226,0.07042253521126761
209.0,1953.12,78.1248,1210.9343999999999,0.191,0.06451612903225806
209.0,1953.12,117.18719999999999,1191.4032,0.067,0.09836065573770492
209.0,1953.12,195.31199999999998,1269.5279999999998,0.337,0.15384615384615385
209.0,1953.12,312.4992,1503.9024,0.054,0.20779220779220778
209.0,1953.12,136.71839999999997,1230.4656,0.175,0.11111111111111109
209.0,1953.12,58.593599999999995,1406.2464,0.157,0.041666666666666664
209.0,1953.12,58.593599999999995,1249.9968,0.182,0.046875
209.0,1953.12,273.43679999999995,1308.5903999999998,0.366,0.208955223880597
209.0,1953.12,312.4992,1230.4656,0.045,0.25396825396825395
209.0,1953.12,97.65599999999999,1347.6527999999998,0.179,0.07246376811594203
209.0,1953.12,97.65599999999999,1308.5903999999998,0.156,0.0746268656716418
209.0,1953.12,156.2496,1308.5903999999998,0.455,0.11940298507462688
209.0,1953.12,292.96799999999996,1191.4032,0.325,0.24590163934426226
209.0,1953.12,58.593599999999995,1249.9968,0.169,0.046875
209.0,1953.12,58.593599999999995,1289.0592,0.17,0.045454545454545456
209.0,1953.12,234.37439999999998,976.56,0.33,0.24
209.0,1953.12,273.43679999999995,1328.1216,0.235,0.20588235294117643
209.0,1953.12,136.71839999999997,1210.9343999999999,0.465,0.11290322580645161
209.0,1953.12,19.5312,1328.1216,0.125,0.014705882352941176
209.0,1953.12,117.18719999999999,1308.5903999999998,0.153,0.08955223880597016
209.0,1953.12,273.43679999999995,1230.4656,0.245,0.22222222222222218
209.0,1953.12,97.65599999999999,1269.5279999999998,0.445,0.07692307692307693
209.0,1953.12,292.96799999999996,1210.9343999999999,0.254,0.24193548387096775
209.0,1953.12,19.5312,1171.8719999999998,0.144,0.016666666666666666
209.0,1953.12,78.1248,1386.7151999999999,0.083,0.056338028169014086
209.0,1953.12,234.37439999999998,1249.9968,0.39,0.1875
209.0,1953.12,39.0624,1249.9968,0.218,0.03125
209.0,1953.12,175.7808,1230.4656,0.052,0.14285714285714285
209.0,1953.12,312.4992,1406.2464,0.044,0.2222222222222222
209.0,1953.12,332.0304,1328.1216,0.425,0.25
209.0,1953.12,312.4992,1289.0592,0.304,0.24242424242424243
209.0,1953.12,273.43679999999995,1113.2784,0.344,0.24561403508771926
209.0,1953.12,39.0624,1210.9343999999999,0.116,0.03225806451612903
209.0,1953.12,234.37439999999998,1328.1216,0.4,0.1764705882352941
209.0,1953.12,292.96799999999996,1523.4335999999998,0.049,0.1923076923076923
209.0,1953.12,273.43679999999995,1249.9968,0.374,0.21874999999999997
209.0,1953.12,273.43679999999995,1152.3408,0.396,0.23728813559322032
209.0,1953.12,234.37439999999998,1171.8719999999998,0.365,0.2
209.0,1953.12,136.71839999999997,1347.6527999999998,0.432,0.10144927536231883
209.0,1953.12,78.1248,1210.9343999999999,0.438,0.06451612903225806
209.0,1953.12,351.5616,1425.7776,0.402,0.24657534246575344
209.0,1953.12,156.2496,1386.7151999999999,0.185,0.11267605633802817
209.0,1953.12,351.5616,1425.7776,0.357,0.24657534246575344
209.0,1953.12,58.593599999999995,1328.1216,0.212,0.044117647058823525
209.0,1953.12,19.5312,1347.6527999999998,0.077,0.014492753623188406
209.0,1953.12,429.68639999999994,1367.184,0.274,0.3142857142857142
209.0,1953.12,97.65599999999999,1328.1216,0.229,0.07352941176470588
209.0,1953.12,546.8735999999999,1308.5903999999998,0.269,0.417910447761194
209.0,1953.12,97.65599999999999,1328.1216,0.094,0.07352941176470588
209.0,1953.12,97.65599999999999,1328.1216,0.143,0.07352941176470588
209.0,1953.12,117.18719999999999,1425.7776,0.162,0.0821917808219178
209.0,1953.12,214.84319999999997,1230.4656,0.061,0.17460317460317457
209.0,1953.12,78.1248,1289.0592,0.464,0.06060606060606061
209.0,1953.12,273.43679999999995,1269.5279999999998,0.303,0.21538461538461537
209.0,1953.12,234.37439999999998,1289.0592,0.403,0.18181818181818182
209.0,1953.12,19.5312,1191.4032,0.088,0.016393442622950817
209.0,1953.12,332.0304,1425.7776,0.356,0.23287671232876714
209.0,1953.12,292.96799999999996,1367.184,0.417,0.21428571428571427
209.0,1953.12,117.18719999999999,1171.8719999999998,0.404,0.1
209.0,1953.12,97.65599999999999,1132.8095999999998,0.136,0.08620689655172414
209.0,1953.12,39.0624,1601.5584,0.104,0.024390243902439025
209.0,1953.12,39.0624,1386.7151999999999,0.214,0.028169014084507043
209.0,1953.12,136.71839999999997,1464.84,0.064,0.09333333333333332
209.0,1953.12,156.2496,1132.8095999999998,0.316,0.13793103448275862
209.0,1953.12,58.593599999999995,1074.216,0.085,0.05454545454545454
209.0,1953.12,156.2496,1328.1216,0.376,0.11764705882352941
209.0,1953.12,58.593599999999995,1308.5903999999998,0.205,0.04477611940298508
209.0,1953.12,58.593599999999995,1308.5903999999998,0.105,0.04477611940298508
209.0,1953.12,292.96799999999996,1367.184,0.36,0.21428571428571427
209.0,1953.12,175.7808,1328.1216,0.393,0.1323529411764706
209.0,1953.12,429.68639999999994,1289.0592,0.273,0.3333333333333333
209.0,1953.12,58.593599999999995,1210.9343999999999,0.14,0.04838709677419355
209.0,1953.12,234.37439999999998,1132.8095999999998,0.306,0.20689655172413796
209.0,1953.12,97.65599999999999,1308.5903999999998,0.18,0.0746268656716418
209.0,1953.12,292.96799999999996,1171.8719999999998,0.294,0.25
209.0,1953.12,156.2496,1210.9343999999999,0.414,0.12903225806451613
209.0,1953.12,273.43679999999995,1289.0592,0.413,0.2121212121212121
209.0,1953.12,117.18719999999999,1210.9343999999999,0.172,0.0967741935483871
209.0,1953.12,214.84319999999997,1269.5279999999998,0.345,0.16923076923076924
209.0,1953.12,273.43679999999995,1347.6527999999998,0.251,0.20289855072463767
209.0,1953.12,136.71839999999997,1308.5903999999998,0.117,0.1044776119402985
209.0,1953.12,97.65599999999999,1269.5279999999998,0.12,0.07692307692307693
209.0,1953.12,312.4992,1308.5903999999998,0.339,0.23880597014925375
209.0,1953.12,292.96799999999996,1249.9968,0.362,0.234375
209.0,1953.12,332.0304,1269.5279999999998,0.046,0.26153846153846155
209.0,1953.12,351.5616,1289.0592,0.328,0.27272727272727276
209.0,1953.12,58.593599999999995,1289.0592,0.194,0.045454545454545456
209.0,1953.12,332.0304,1425.7776,0.248,0.23287671232876714
209.0,1953.12,527.3424,1328.1216,0.284,0.3970588235294118
209.0,1953.12,175.7808,1308.5903999999998,0.161,0.13432835820895525
209.0,1953.12,234.37439999999998,1289.0592,0.401,0.18181818181818182
209.0,1953.12,117.18719999999999,1230.4656,0.468,0.09523809523809523
209.0,1953.12,234.37439999999998,1386.7151999999999,0.434,0.16901408450704225
209.0,1953.12,214.84319999999997,1132.8095999999998,0.435,0.1896551724137931
209.0,1953.12,117.18719999999999,1523.4335999999998,0.076,0.07692307692307693
209.0,1953.12,449.21759999999995,1347.6527999999998,0.27,0.3333333333333333
209.0,1953.12,78.1248,1171.8719999999998,0.123,0.06666666666666667
209.0,1953.12,58.593599999999995,1113.2784,0.139,0.05263157894736842
209.0,1953.12,78.1248,1367.184,0.155,0.05714285714285714
209.0,1953.12,78.1248,1386.7151999999999,0.193,0.056338028169014086
209.0,1953.12,253.9056,1269.5279999999998,0.233,0.20000000000000004
209.0,1953.12,410.1552,1562.4959999999999,0.327,0.2625
209.0,1953.12,117.18719999999999,1230.4656,0.173,0.09523809523809523
209.0,1953.12,273.43679999999995,1308.5903999999998,0.382,0.208955223880597
209.0,1953.12,39.0624,1054.6848,0.469,0.037037037037037035
209.0,1953.12,58.593599999999995,1347.6527999999998,0.158,0.043478260869565216
209.0,1953.12,546.8735999999999,1328.1216,0.285,0.41176470588235287
209.0,1953.12,97.65599999999999,1132.8095999999998,0.095,0.08620689655172414
209.0,1953.12,214.84319999999997,1328.1216,0.25,0.16176470588235292
209.0,1953.12,117.18719999999999,1347.6527999999998,0.203,0.08695652173913043
209.0,1953.12,214.84319999999997,1289.0592,0.361,0.16666666666666666
209.0,1953.12,312.4992,1367.184,0.05,0.22857142857142856
209.0,1953.12,58.593599999999995,1269.5279999999998,0.138,0.046153846153846156
209.0,1953.12,39.0624,1347.6527999999998,0.086,0.028985507246376812
209.0,1953.12,136.71839999999997,1347.6527999999998,0.065,0.10144927536231883
209.0,1953.12,253.9056,1464.84,0.394,0.17333333333333334
209.0,1953.12,117.18719999999999,1347.6527999999998,0.453,0.08695652173913043
209.0,1953.12,39.0624,1406.2464,0.097,0.027777777777777776
209.0,1953.12,332.0304,1289.0592,0.341,0.25757575757575757
209.0,1953.12,58.593599999999995,1367.184,0.106,0.04285714285714286
209.0,1953.12,58.593599999999995,1328.1216,0.227,0.044117647058823525
209.0,1953.12,234.37439999999998,1269.5279999999998,0.072,0.18461538461538463
209.0,1953.12,253.9056,1269.5279999999998,0.249,0.20000000000000004
209.0,1953.12,39.0624,1210.9343999999999,0.215,0.03225806451612903
209.0,1953.12,253.9056,1289.0592,0.307,0.196969696969697
209.0,1953.12,97.65599999999999,1210.9343999999999,0.427,0.08064516129032258
209.0,1953.12,371.09279999999995,1464.84,0.031,0.2533333333333333
209.0,1953.12,527.3424,1445.3087999999998,0.266,0.3648648648648649
209.0,1953.12,312.4992,1210.9343999999999,0.032,0.25806451612903225
209.0,1953.12,273.43679999999995,1386.7151999999999,0.415,0.19718309859154928
209.0,1953.12,292.96799999999996,1386.7151999999999,0.338,0.2112676056338028
209.0,1953.12,156.2496,1406.2464,0.45,0.1111111111111111
209.0,1953.12,234.37439999999998,1210.9343999999999,0.379,0.1935483870967742
209.0,1953.12,351.5616,1406.2464,0.033,0.25
209.0,1953.12,429.68639999999994,1464.84,0.305,0.2933333333333333
209.0,1953.12,136.71839999999997,1445.3087999999998,0.454,0.09459459459459459
209.0,1953.12,527.3424,1484.3711999999998,0.267,0.3552631578947369
209.0,1953.12,253.9056,1347.6527999999998,0.405,0.18840579710144928
209.0,1953.12,488.28,1464.84,0.329,0.3333333333333333
209.0,1953.12,175.7808,1347.6527999999998,0.066,0.13043478260869568
209.0,1953.12,156.2496,1347.6527999999998,0.433,0.11594202898550725
209.0,1953.12,371.09279999999995,1406.2464,0.38,0.26388888888888884
209.0,1953.12,273.43679999999995,1347.6527999999998,0.412,0.20289855072463767
209.0,1953.12,332.0304,1249.9968,0.296,0.265625
209.0,1953.12,234.37439999999998,1386.7151999999999,0.358,0.16901408450704225
209.0,1953.12,449.21759999999995,1308.5903999999998,0.297,0.34328358208955223
209.0,1953.12,78.1248,1132.8095999999998,0.202,0.06896551724137931
209.0,1953.12,390.62399999999997,1249.9968,0.292,0.3125
209.0,1953.12,156.2496,1523.4335999999998,0.437,0.10256410256410256
209.0,1953.12,371.09279999999995,1210.9343999999999,0.342,0.3064516129032258
209.0,1953.12,97.65599999999999,1054.6848,0.213,0.09259259259259259
209.0,1953.12,97.65599999999999,1269.5279999999998,0.108,0.07692307692307693
209.0,1953.12,19.5312,1308.5903999999998,0.099,0.01492537313432836
209.0,1953.12,19.5312,1289.0592,0.171,0.015151515151515152
209.0,1953.12,97.65599999999999,1367.184,0.195,0.07142857142857142
209.0,1953.12,507.8112,1386.7151999999999,0.253,0.36619718309859156
209.0,1953.12,156.2496,1425.7776,0.449,0.1095890410958904
209.0,1953.12,195.31199999999998,1425.7776,0.466,0.136986301369863
209.0,1953.12,58.593599999999995,1113.2784,0.142,0.05263157894736842
209.0,1953.12,136.71839999999997,1210.9343999999999,0.375,0.11290322580645161
209.0,1953.12,117.18719999999999,1074.216,0.217,0.10909090909090909
209.0,1953.12,292.96799999999996,1347.6527999999998,0.383,0.21739130434782608
209.0,1953.12,312.4992,1308.5903999999998,0.246,0.23880597014925375
209.0,1953.12,292.96799999999996,1406.2464,0.395,0.20833333333333331
209.0,1953.12,351.5616,1328.1216,0.283,0.2647058823529412
209.0,1953.12,39.0624,1289.0592,0.137,0.030303030303030304
209.0,1953.12,19.5312,1191.4032,0.184,0.016393442622950817
209.0,1953.12,39.0624,1249.9968,0.216,0.03125
209.0,1953.12,39.0624,1484.3711999999998,0.074,0.026315789473684213
209.0,1953.12,605.4671999999999,1425.7776,0.286,0.4246575342465753
209.0,1953.12,97.65599999999999,1347.6527999999998,0.192,0.07246376811594203
209.0,1953.12,19.5312,1269.5279999999998,0.154,0.015384615384615385
209.0,1953.12,97.65599999999999,1328.1216,0.107,0.07352941176470588
209.0,1953.12,312.4992,1367.184,0.326,0.22857142857142856
209.0,1953.12,292.96799999999996,1386.7151999999999,0.359,0.2112676056338028
209.0,1953.12,273.43679999999995,1425.7776,0.053,0.1917808219178082
209.0,1953.12,195.31199999999998,1269.5279999999998,0.23,0.15384615384615385
209.0,1953.12,214.84319999999997,1289.0592,0.32,0.16666666666666666
209.0,1953.12,97.65599999999999,1367.184,0.141,0.07142857142857142
209.0,1953.12,234.37439999999998,1269.5279999999998,0.436,0.18461538461538463
209.0,1953.12,78.1248,1347.6527999999998,0.467,0.057971014492753624
209.0,1953.12,253.9056,1347.6527999999998,0.318,0.18840579710144928
209.0,1953.12,292.96799999999996,1152.3408,0.247,0.2542372881355932
209.0,1953.12,234.37439999999998,1328.1216,0.234,0.1764705882352941
209.0,1953.12,97.65599999999999,1347.6527999999998,0.084,0.07246376811594203
209.0,1953.12,214.84319999999997,1249.9968,0.392,0.171875
209.0,1953.12,351.5616,1308.5903999999998,0.363,0.2686567164179105
209.0,1953.12,78.1248,1464.84,0.087,0.05333333333333333
209.0,1953.12,195.31199999999998,1406.2464,0.447,0.13888888888888887
209.0,1953.12,117.18719999999999,1347.6527999999998,0.446,0.08695652173913043
209.0,1953.12,78.1248,1386.7151999999999,0.207,0.056338028169014086
209.0,1953.12,234.37439999999998,1425.7776,0.063,0.1643835616438356
209.0,1953.12,39.0624,1210.9343999999999,0.174,0.03225806451612903
209.0,1953.12,351.5616,1171.8719999999998,0.252,0.30000000000000004
209.0,1953.12,273.43679999999995,1328.1216,0.423,0.20588235294117643
209.0,1953.12,97.65599999999999,1406.2464,0.124,0.06944444444444443
209.0,1953.12,292.96799999999996,1230.4656,0.308,0.23809523809523805
209.0,1953.12,253.9056,1289.0592,0.036,0.196969696969697
209.0,1953.12,292.96799999999996,1152.3408,0.331,0.2542372881355932
209.0,1953.12,312.4992,1328.1216,0.31,0.23529411764705882
209.0,1953.12,253.9056,1425.7776,0.369,0.17808219178082194
209.0,1953.12,156.2496,1347.6527999999998,0.419,0.11594202898550725
209.0,1953.12,78.1248,1367.184,0.188,0.05714285714285714
209.0,1953.12,351.5616,1386.7151999999999,0.259,0.25352112676056343
209.0,1953.12,97.65599999999999,1425.7776,0.452,0.0684931506849315
209.0,1953.12,19.5312,1171.8719999999998,0.151,0.016666666666666666
209.0,1953.12,58.593599999999995,1328.1216,0.112,0.044117647058823525
209.0,1953.12,78.1248,1289.0592,0.096,0.06060606060606061
209.0,1953.12,351.5616,1347.6527999999998,0.039,0.26086956521739135
209.0,1953.12,39.0624,1230.4656,0.183,0.031746031746031744
209.0,1953.12,273.43679999999995,1308.5903999999998,0.058,0.208955223880597
